type,start_time,ambient_temperature,battery_id,test_id,uid,filename,capacity,re,rct,cycle_number,soh,capacity_fade,rul_cycles,health_status
discharge,[2.0080e+03 4.0000e+00 1.9000e+01 1.3000e+01 1.0000e+00 4.2562e+01],24,B0005,53,5174,05174.csv,1.82578074757762,,,5174,109.04709870528771,-9.04709870528771,0,Healthy
discharge,[2008.       4.      19.      18.      27.      29.828],24,B0005,57,5178,05178.csv,1.82511364350783,,,5178,109.00725505843054,-9.007255058430545,0,Healthy
discharge,[2008.       4.      19.      23.      41.      55.687],24,B0005,61,5182,05182.csv,1.82558150422037,,,5182,109.03519864002891,-9.03519864002891,0,Healthy
discharge,[2008.       4.      20.       4.      54.      41.734],24,B0005,65,5186,05186.csv,1.81403112750839,,,5186,108.34533756494329,-8.345337564943293,0,Healthy
discharge,[2008.       4.      20.      10.      16.      28.859],24,B0005,69,5190,05190.csv,1.81476919411589,,,5190,108.38941954045207,-8.389419540452067,0,Healthy
discharge,[2008.       4.      20.      15.      37.       5.281],24,B0005,73,5194,05194.csv,1.81396938871035,,,5194,108.34165013598296,-8.34165013598296,0,Healthy
discharge,[2008.       4.      20.      20.      50.      38.921],24,B0005,77,5198,05198.csv,1.80276566516782,,,5198,107.67249336640373,-7.672493366403728,0,Healthy
discharge,[2.008e+03 4.000e+00 2.100e+01 2.000e+00 1.500e+01 2.921e+00],24,B0005,81,5202,05202.csv,1.80407704011735,,,5202,107.75081691853383,-7.750816918533829,0,Healthy
discharge,[2008.       4.      22.      15.      33.      49.875],24,B0005,85,5206,05206.csv,1.85180255167044,,,5206,110.60128435609174,-10.601284356091739,0,Healthy
discharge,[2008.       4.      22.      20.      26.      18.921],24,B0005,89,5210,05210.csv,1.83070384567394,,,5210,109.3411370583361,-9.341137058336102,0,Healthy
discharge,[2.0080e+03 4.0000e+00 2.3000e+01 1.0000e+00 1.8000e+01 1.1796e+01],24,B0005,93,5214,05214.csv,1.81990410895012,,,5214,108.69610892005828,-8.696108920058279,0,Healthy
discharge,[2008.       4.      23.       6.      18.      19.921],24,B0005,97,5218,05218.csv,1.80930796370285,,,5218,108.06324054404561,-8.063240544045613,0,Healthy
discharge,[2.008e+03 4.000e+00 2.300e+01 1.100e+01 8.000e+00 3.120e-01],24,B0005,101,5222,05222.csv,1.80460990458052,,,5222,107.78264293257682,-7.78264293257682,0,Healthy
discharge,[2008.       4.      23.      16.       6.      25.171],24,B0005,105,5226,05226.csv,1.79937706519721,,,5226,107.47010488358173,-7.470104883581726,0,Healthy
discharge,[2.0080e+03 4.0000e+00 2.3000e+01 2.1000e+01 2.0000e+00 5.8296e+01],24,B0005,109,5230,05230.csv,1.78844323353704,,,5230,106.81706775310728,-6.817067753107281,0,Healthy
discharge,[2.008e+03 4.000e+00 2.400e+01 1.000e+00 5.100e+01 3.389e+01],24,B0005,113,5234,05234.csv,1.78292304842527,,,5234,106.48736761164545,-6.487367611645453,0,Healthy
discharge,[2.008e+03 4.000e+00 2.400e+01 6.000e+00 5.000e+01 3.100e-02],24,B0005,117,5238,05238.csv,1.77303371580182,,,5238,105.89671452684894,-5.896714526848939,0,Healthy
discharge,[2008.       4.      24.      11.      49.      24.281],24,B0005,121,5242,05242.csv,1.77303775507893,,,5242,105.89695577785913,-5.896955777859134,0,Healthy
discharge,[2008.       4.      24.      16.      45.      56.015],24,B0005,125,5246,05246.csv,1.7678721106662,,,5246,105.5884310347328,-5.588431034732807,0,Healthy
discharge,[2008.       4.      24.      21.      38.      11.078],24,B0005,129,5250,05250.csv,1.7623150704093,,,5250,105.25652967242112,-5.256529672421124,0,Healthy
discharge,[2008.       4.      25.      12.       3.      44.093],24,B0005,133,5254,05254.csv,1.76761729249384,,,5254,105.57321169230622,-5.5732116923062165,0,Healthy
discharge,[2008.       4.      25.      20.       3.      55.921],24,B0005,135,5256,05256.csv,1.76266835974314,,,5256,105.27763033136381,-5.2776303313638095,0,Healthy
discharge,[2.0080e+03 4.0000e+00 2.6000e+01 1.0000e+00 4.0000e+00 3.5718e+01],24,B0005,139,5260,05260.csv,1.75173048706641,,,5260,104.62435184598833,-4.624351845988329,0,Healthy
discharge,[2008.      4.     26.      5.     57.     35.14],24,B0005,143,5264,05264.csv,1.741849604796,,,5264,104.03420346937394,-4.034203469373935,0,Healthy
discharge,[2008.       4.      26.      10.      58.      25.843],24,B0005,147,5268,05268.csv,1.73609135118471,,,5268,103.69028438119562,-3.6902843811956245,0,Healthy
discharge,[2008.       4.      29.      12.      15.      56.953],24,B0005,149,5270,05270.csv,1.79362401485736,,,5270,107.12649656746902,-7.126496567469019,0,Healthy
discharge,[2008.       4.      29.      17.       5.      27.781],24,B0005,153,5274,05274.csv,1.78318902232732,,,5274,106.50325324434715,-6.50325324434715,0,Healthy
discharge,[2008.      4.     29.     22.      0.      4.75],24,B0005,157,5278,05278.csv,1.76736420762789,,,5278,105.55809587382983,-5.558095873829828,0,Healthy
discharge,[2.0080e+03 4.0000e+00 3.0000e+01 2.0000e+00 4.3000e+01 5.5312e+01],24,B0005,161,5282,05282.csv,1.7570177850353,,,5282,104.94014250390975,-4.940142503909755,0,Healthy
discharge,[2008.       4.      30.       7.      41.      42.578],24,B0005,165,5286,05286.csv,1.74687061798379,,,5286,104.33408992694335,-4.334089926943349,0,Healthy
discharge,[2008.       4.      30.      12.      28.      49.265],24,B0005,169,5290,05290.csv,1.74171725074571,,,5290,104.02629845383187,-4.0262984538318705,0,Healthy
discharge,[2008.      4.     30.     17.     20.     16.14],24,B0005,173,5294,05294.csv,1.73642250564781,,,5294,103.71006300657125,-3.7100630065712465,0,Healthy
discharge,[2008.       4.      30.      22.      14.      54.062],24,B0005,177,5298,05298.csv,1.72632172392358,,,5298,103.10678085281644,-3.106780852816442,0,Healthy
discharge,[2.008e+03 5.000e+00 1.000e+00 3.000e+00 1.500e+01 3.314e+01],24,B0005,181,5302,05302.csv,1.71580653893301,,,5302,102.47874793205507,-2.4787479320550716,0,Healthy
discharge,[2.008e+03 5.000e+00 1.000e+00 8.000e+00 1.600e+01 3.343e+00],24,B0005,185,5306,05306.csv,1.71053335113519,,,5306,102.1638000222125,-2.1638000222124987,0,Healthy
discharge,[2.0080e+03 5.0000e+00 1.0000e+00 1.3000e+01 1.4000e+01 2.4875e+01],24,B0005,189,5310,05310.csv,1.70601449964852,,,5310,101.89390581681286,-1.893905816812861,0,Healthy
discharge,[2.0080e+03 5.0000e+00 1.0000e+00 1.8000e+01 1.1000e+01 1.0984e+01],24,B0005,193,5314,05314.csv,1.70031102726425,,,5314,101.553258607735,-1.5532586077350032,0,Healthy
discharge,[2.0080e+03 5.0000e+00 1.0000e+00 2.3000e+01 1.0000e+01 1.5265e+01],24,B0005,197,5318,05318.csv,1.69457986017978,,,5318,101.21095729713905,-1.2109572971390463,0,Healthy
discharge,[2.0080e+03 5.0000e+00 2.0000e+00 3.0000e+00 5.3000e+01 3.4765e+01],24,B0005,201,5322,05322.csv,1.68490290866092,,,5322,100.63298894642472,-0.6329889464247174,0,Healthy
discharge,[2.0080e+03 5.0000e+00 2.0000e+00 8.0000e+00 4.4000e+01 4.0859e+01],24,B0005,205,5326,05326.csv,1.67447415911597,,,5326,100.01011849360077,-0.010118493600771217,0,Healthy
discharge,[2.008e+03 5.000e+00 2.000e+00 1.300e+01 4.300e+01 5.093e+00],24,B0005,209,5330,05330.csv,1.67456924798791,,,5330,100.01579779853265,-0.015797798532645402,0,Healthy
discharge,[2.0080e+03 5.0000e+00 2.0000e+00 1.9000e+01 7.0000e+00 4.8359e+01],24,B0005,213,5334,05334.csv,1.6637163759814,,,5334,99.36759608729217,0.6324039127078294,0,Healthy
discharge,[2.0080e+03 5.0000e+00 2.0000e+00 2.3000e+01 2.4000e+01 1.7687e+01],24,B0005,215,5336,05336.csv,1.65901386874824,,,5336,99.08673280669449,0.913267193305515,0,Healthy
discharge,[2008.       5.       3.       4.      13.       8.609],24,B0005,219,5340,05340.csv,1.6538540573335,,,5340,98.77855644686029,1.2214435531397072,0,Healthy
discharge,[2008.       5.       3.       9.      10.      19.812],24,B0005,223,5344,05344.csv,1.64265378213013,,,5344,98.10960563376364,1.8903943662363645,0,Healthy
discharge,[2008.       5.       3.      14.       4.      34.187],24,B0005,227,5348,05348.csv,1.63785784302236,,,5348,97.82316201452655,2.1768379854734548,0,Healthy
discharge,[2008.       5.       3.      18.      58.      13.468],24,B0005,231,5352,05352.csv,1.63273504070991,,,5352,97.51719607083118,2.482803929168824,0,Healthy
discharge,[2008.       5.       3.      23.      42.      30.093],24,B0005,235,5356,05356.csv,1.62775289155336,,,5356,97.21963081741309,2.7803691825869095,0,Healthy
discharge,[2008    5    4    4   41   40],24,B0005,239,5360,05360.csv,1.62212548552115,,,5360,96.88352676885015,3.116473231149854,0,Healthy
discharge,[2008.       5.       4.       9.      40.      11.906],24,B0005,243,5364,05364.csv,1.61132566037658,,,5364,96.2384933495295,3.761506650470494,0,Healthy
discharge,[2008.       5.       4.      14.      38.      13.359],24,B0005,247,5368,05368.csv,1.60656313974883,,,5368,95.95404569190728,4.045954308092718,0,Healthy
discharge,[2008.      5.      4.     19.     37.      7.89],24,B0005,251,5372,05372.csv,1.60151422339175,,,5372,95.65249268173577,4.347507318264235,0,Healthy
discharge,[2008.       5.       5.       0.      35.      53.968],24,B0005,255,5376,05376.csv,1.59036923140032,,,5376,94.98684372943326,5.013156270566739,0,Healthy
discharge,[2008.       5.       5.       5.      28.      13.937],24,B0005,259,5380,05380.csv,1.58578899682422,,,5380,94.71328334022661,5.28671665977339,0,Healthy
discharge,[2008.     5.     5.    11.    41.    31.5],24,B0005,263,5384,05384.csv,1.58494307073741,,,5384,94.66275931886855,5.337240681131448,0,Healthy
discharge,[2008.       5.       5.      20.      40.       8.562],24,B0005,265,5386,05386.csv,1.59552638924959,,,5386,95.29486160166365,4.705138398336345,0,Healthy
discharge,[2.0080e+03 5.0000e+00 6.0000e+00 1.0000e+00 3.8000e+01 4.6265e+01],24,B0005,269,5390,05390.csv,1.5747301747801,,,5390,94.05278099863419,5.947219001365809,0,Healthy
discharge,[2008.       5.       6.       6.      37.       6.296],24,B0005,273,5394,05394.csv,1.56490199509379,,,5394,93.46578035150375,6.534219648496247,0,Healthy
discharge,[2008.       5.       6.      11.      25.      21.031],24,B0005,277,5398,05398.csv,1.55976594733703,,,5398,93.15902330664525,6.840976693354747,0,Healthy
discharge,[2008.       5.       6.      16.      23.      36.296],24,B0005,281,5402,05402.csv,1.55948156681842,,,5402,93.14203831514293,6.857961684857074,0,Healthy
discharge,[2008.       5.       6.      21.      21.      49.265],24,B0005,285,5406,05406.csv,1.55468935359061,,,5406,92.85581722886893,7.144182771131071,0,Healthy
discharge,[2.0080e+03 5.0000e+00 7.0000e+00 2.0000e+00 1.7000e+01 2.5156e+01],24,B0005,289,5410,05410.csv,1.54887410798904,,,5410,92.50849422091673,7.491505779083269,0,Healthy
discharge,[2008.       5.       7.       7.       4.       2.109],24,B0005,293,5414,05414.csv,1.53823659894255,,,5414,91.87315533890144,8.12684466109856,0,Healthy
discharge,[2.0080e+03 5.0000e+00 7.0000e+00 1.2000e+01 1.0000e+00 4.9906e+01],24,B0005,297,5418,05418.csv,1.52791425825102,,,5418,91.2566402914335,8.743359708566501,0,Healthy
discharge,[2008.       5.       7.      16.      59.      29.937],24,B0005,301,5422,05422.csv,1.52852526297564,,,5422,91.29313333289176,8.706866667108244,0,Healthy
discharge,[2008.       5.       7.      21.      56.       9.656],24,B0005,305,5426,05426.csv,1.52264732528437,,,5426,90.9420659594112,9.057934040588805,0,Healthy
discharge,[2.0080e+03 5.0000e+00 8.0000e+00 2.0000e+00 5.3000e+01 4.9937e+01],24,B0005,309,5430,05430.csv,1.51748599384898,,,5430,90.63379881439259,9.366201185607409,0,Healthy
discharge,[2008    5    9   12   25    7],24,B0005,312,5433,05433.csv,1.60581889913065,,,5433,95.90959496568571,4.090405034314287,0,Healthy
discharge,[2008.       5.       9.      20.      28.       9.734],24,B0005,315,5436,05436.csv,1.56384914467444,,,5436,93.4028975087785,6.597102491221506,0,Healthy
discharge,[2.008e+03 5.000e+00 1.000e+01 1.000e+00 2.100e+01 5.650e+01],24,B0005,319,5440,05440.csv,1.54809152477677,,,5440,92.46175343404693,7.538246565953074,0,Healthy
discharge,[2008    5   10    6   18   12],24,B0005,323,5444,05444.csv,1.53237556318685,,,5444,91.523097455218,8.476902544782007,0,Healthy
discharge,[2008.       5.      10.      11.      16.       4.843],24,B0005,327,5448,05448.csv,1.52695282684897,,,5448,91.19921756686112,8.800782433138878,0,Healthy
discharge,[2008.       5.      10.      16.      11.      56.109],24,B0005,331,5452,05452.csv,1.51695730171363,,,5452,90.60222199798422,9.397778002015784,0,Healthy
discharge,[2008.       5.      10.      21.       7.      54.625],24,B0005,335,5456,05456.csv,1.51189759601426,,,5456,90.30002458049532,9.699975419504682,0,Healthy
discharge,[2.0080e+03 5.0000e+00 1.1000e+01 2.0000e+00 5.0000e+00 2.1796e+01],24,B0005,339,5460,05460.csv,1.50656389606811,,,5460,89.98146250492086,10.018537495079144,0,Healthy
discharge,[2008.       5.      11.       6.      55.      27.734],24,B0005,343,5464,05464.csv,1.50154535266713,,,5464,89.68172355853888,10.318276441461123,0,Healthy
discharge,[2008.       5.      11.      11.      52.      47.187],24,B0005,347,5468,05468.csv,1.49084440504002,,,5468,89.04259572586686,10.95740427413314,0,Healthy
discharge,[2008.       5.      11.      16.      49.      58.921],24,B0005,351,5472,05472.csv,1.4858683845612,,,5472,88.74539651559292,11.254603484407085,0,Healthy
discharge,[2008.       5.      11.      21.      47.      12.843],24,B0005,355,5476,05476.csv,1.4804136779761,,,5476,88.41960716318411,11.58039283681589,0,Healthy
discharge,[2.0080e+03 5.0000e+00 1.2000e+01 2.0000e+00 3.6000e+01 5.8921e+01],24,B0005,359,5480,05480.csv,1.47520958690316,,,5480,88.10878614392695,11.891213856073051,0,Healthy
discharge,[2008.       5.      12.      12.      56.      34.781],24,B0005,363,5484,05484.csv,1.4859035988304,,,5484,88.74749973302161,11.252500266978387,0,Healthy
discharge,[2008.       5.      12.      18.      59.      59.453],24,B0005,366,5487,05487.csv,1.49609182981366,,,5487,89.3560049060211,10.643995093978901,0,Healthy
discharge,[2008.       5.      12.      23.      53.      17.609],24,B0005,370,5491,05491.csv,1.48080059469289,,,5491,88.44271626073731,11.557283739262687,0,Healthy
discharge,[2008.       5.      13.       4.      35.      25.359],24,B0005,374,5495,05495.csv,1.46975432684668,,,5495,87.78296373472953,12.217036265270465,0,Healthy
discharge,[2008.       5.      13.       9.      24.       4.718],24,B0005,378,5499,05499.csv,1.45390122748459,,,5499,86.83611702642888,13.16388297357112,0,Healthy
discharge,[2008.       5.      13.      14.      20.      24.937],24,B0005,382,5503,05503.csv,1.45414620672356,,,5503,86.85074872592958,13.149251274070423,0,Healthy
discharge,[2008.       5.      13.      19.       4.      20.531],24,B0005,386,5507,05507.csv,1.45502375190668,,,5507,86.90316123840076,13.096838761599244,0,Healthy
discharge,[2008.       5.      13.      23.      59.      26.015],24,B0005,390,5511,05511.csv,1.44904216376123,,,5511,86.54590320849948,13.454096791500518,0,Healthy
discharge,[2008.       5.      14.       4.      55.      57.453],24,B0005,394,5515,05515.csv,1.43867093714805,,,5515,85.92646838661143,14.073531613388568,0,Healthy
discharge,[2008.       5.      14.       9.      52.      22.062],24,B0005,398,5519,05519.csv,1.43344543215697,,,5519,85.61436839360664,14.38563160639336,0,Healthy
discharge,[2008.       5.      14.      14.      35.      22.515],24,B0005,402,5523,05523.csv,1.4333958900838,,,5523,85.61140942969479,14.388590570305212,0,Healthy
discharge,[2008.      5.     14.     19.     31.     39.39],24,B0005,406,5527,05527.csv,1.42806487344776,,,5527,85.29300761826092,14.706992381739084,0,Healthy
discharge,[2008.       5.      15.       0.      27.      55.625],24,B0005,410,5531,05531.csv,1.42292031817411,,,5531,84.98574245103599,15.01425754896401,0,Warning
discharge,[2008.      5.     15.      5.     24.      4.89],24,B0005,414,5535,05535.csv,1.4174290327313,,,5535,84.65776837939814,15.342231620601865,0,Warning
discharge,[2008.       5.      15.      10.      20.       3.875],24,B0005,418,5539,05539.csv,1.41240922879444,,,5539,84.3579541458927,15.642045854107295,0,Warning
discharge,[2008.       5.      15.      15.      10.      59.437],24,B0005,422,5543,05543.csv,1.41257879294019,,,5543,84.36808158214869,15.63191841785131,0,Warning
discharge,[2008.      5.     15.     19.     56.     47.39],24,B0005,426,5547,05547.csv,1.40759837314698,,,5547,84.0706196171759,15.929380382824107,0,Warning
discharge,[2008.       5.      16.      16.      54.      59.812],24,B0005,430,5551,05551.csv,1.43339204852214,,,5551,85.61117998749366,14.388820012506343,0,Healthy
discharge,[2008.       5.      16.      21.      37.      39.671],24,B0005,432,5553,05553.csv,1.43825501767929,,,5553,85.90162706246916,14.09837293753084,0,Healthy
discharge,[2.0080e+03 5.0000e+00 1.7000e+01 2.0000e+00 3.2000e+01 1.3968e+01],24,B0005,436,5557,05557.csv,1.41735471744855,,,5557,84.65332980374545,15.34667019625455,0,Warning
discharge,[2008.       5.      17.       7.      25.      19.906],24,B0005,440,5561,05561.csv,1.40698166367764,,,5561,84.03378585251667,15.966214147483328,0,Warning
discharge,[2008.      5.     17.     12.     21.     15.89],24,B0005,444,5565,05565.csv,1.40120377835876,,,5565,83.68869423540346,16.31130576459654,0,Warning
discharge,[2008.       5.      17.      17.      15.      37.281],24,B0005,448,5569,05569.csv,1.39670082327263,,,5569,83.41974946293053,16.580250537069475,0,Warning
discharge,[2008.       5.      17.      22.      10.      51.218],24,B0005,452,5573,05573.csv,1.39128478885272,,,5573,83.09626985522695,16.90373014477305,0,Warning
discharge,[2008.       5.      18.       3.       5.      19.265],24,B0005,456,5577,05577.csv,1.38622876779783,,,5577,82.7942925078592,17.205707492140803,0,Warning
discharge,[2008.       5.      18.       8.       0.      50.421],24,B0005,460,5581,05581.csv,1.38043667619741,,,5581,82.44835240234595,17.551647597654053,0,Warning
discharge,[2008.       5.      18.      12.      44.      48.437],24,B0005,464,5585,05585.csv,1.37523641502562,,,5585,82.13776012885099,17.862239871149015,0,Warning
discharge,[2008.       5.      18.      17.      36.      29.734],24,B0005,468,5589,05589.csv,1.3705128024895,,,5589,81.85563630694344,18.14436369305656,0,Warning
discharge,[2008.       5.      18.      22.      31.      45.515],24,B0005,472,5593,05593.csv,1.37050855662703,,,5593,81.85538271735747,18.14461728264253,0,Warning
discharge,[2008.       5.      19.       3.      27.       7.765],24,B0005,476,5597,05597.csv,1.36473551086815,,,5597,81.51058014917727,18.489419850822728,0,Warning
discharge,[2008.       5.      19.      15.      34.      33.625],24,B0005,480,5601,05601.csv,1.37539201689576,,,5601,82.1470536502743,17.8529463497257,0,Warning
discharge,[2008.       5.      19.      20.      59.      48.437],24,B0005,482,5603,05603.csv,1.38611151515353,,,5603,82.7872894431739,17.212710556826096,0,Warning
discharge,[2.0080e+03 5.0000e+00 2.0000e+01 1.0000e+00 1.6000e+01 4.2609e+01],24,B0005,484,5605,05605.csv,1.36985000358389,,,5605,81.81604979154301,18.18395020845699,0,Warning
discharge,[2008.       5.      20.       6.      12.       6.265],24,B0005,488,5609,05609.csv,1.36478279492607,,,5609,81.51340425022995,18.486595749770046,0,Warning
discharge,[2008.       5.      20.      11.       7.      23.453],24,B0005,492,5613,05613.csv,1.35432204662599,,,5613,80.88862263068255,19.111377369317452,0,Warning
discharge,[2008.       5.      20.      15.      57.      27.312],24,B0005,496,5617,05617.csv,1.35464170183789,,,5617,80.90771444851993,19.092285551480074,0,Warning
discharge,[2008.       5.      20.      20.      50.      39.015],24,B0005,500,5621,05621.csv,1.35470392131924,,,5621,80.91143058690793,19.088569413092074,0,Warning
discharge,[2.0080e+03 5.0000e+00 2.1000e+01 1.0000e+00 3.9000e+01 3.8968e+01],24,B0005,504,5625,05625.csv,1.34931499750345,,,5625,80.58957019483435,19.41042980516565,0,Warning
discharge,[2008.       5.      21.       6.      24.      27.281],24,B0005,508,5629,05629.csv,1.34418919379705,,,5629,80.28342498903275,19.716575010967247,0,Warning
discharge,[2008.       5.      21.      11.      18.       6.015],24,B0005,512,5633,05633.csv,1.33899137906957,,,5633,79.97297883256445,20.02702116743555,0,Warning
discharge,[2008.       5.      21.      16.      10.      21.203],24,B0005,516,5637,05637.csv,1.33891452302069,,,5637,79.96838850639334,20.03161149360666,0,Warning
discharge,[2.008e+03 5.000e+00 2.100e+01 2.100e+01 2.000e+00 9.781e+00],24,B0005,520,5641,05641.csv,1.33400667597616,,,5641,79.6752610419892,20.324738958010798,0,Warning
discharge,[2.0080e+03 5.0000e+00 2.2000e+01 1.0000e+00 4.2000e+01 5.9218e+01],24,B0005,524,5645,05645.csv,1.32864443091749,,,5645,79.35499407292924,20.645005927070756,0,Warning
discharge,[2008.       5.      22.       6.      32.      40.921],24,B0005,528,5649,05649.csv,1.32317089922762,,,5649,79.02808036697431,20.971919633025692,0,Warning
discharge,[2008.       5.      22.      11.      23.      22.187],24,B0005,532,5653,05653.csv,1.31816915884451,,,5653,78.7293450024028,21.270654997597205,0,Warning
discharge,[2008.      5.     22.     16.     17.     58.89],24,B0005,536,5657,05657.csv,1.31846644366403,,,5657,78.74710071984083,21.25289928015917,0,Warning
discharge,[2008.       5.      22.      20.      59.      50.203],24,B0005,540,5661,05661.csv,1.3182930401027,,,5661,78.73674396956109,21.26325603043891,0,Warning
discharge,[2008.       5.      23.      12.      13.      16.359],24,B0005,544,5665,05665.csv,1.32387242224426,,,5665,79.06997972961193,20.93002027038807,0,Warning
discharge,[2008.       5.      23.      20.      14.      29.875],24,B0005,547,5668,05668.csv,1.36012167665547,,,5668,81.23501297854769,18.764987021452313,0,Warning
discharge,[2.0080e+03 5.0000e+00 2.4000e+01 1.0000e+00 9.0000e+00 2.1562e+01],24,B0005,551,5672,05672.csv,1.33953068679473,,,5672,80.00518967870032,19.99481032129968,0,Warning
discharge,[2008.       5.      24.       6.       0.      20.156],24,B0005,555,5676,05676.csv,1.32902865651206,,,5676,79.37794243975354,20.62205756024646,0,Warning
discharge,[2008.       5.      24.      10.      42.      50.484],24,B0005,559,5680,05680.csv,1.32367412749989,,,5680,79.05813632147503,20.941863678524967,0,Warning
discharge,[2008.       5.      24.      15.      31.      10.593],24,B0005,563,5684,05684.csv,1.31863389675329,,,5684,78.75710207053821,21.24289792946179,0,Warning
discharge,[2008.       5.      24.      20.      21.      13.437],24,B0005,567,5688,05688.csv,1.31347513213242,,,5688,78.44898823181155,21.551011768188445,0,Warning
discharge,[2.0080e+03 5.0000e+00 2.5000e+01 1.0000e+00 6.0000e+00 4.9828e+01],24,B0005,571,5692,05692.csv,1.31320206344422,,,5692,78.43267885390023,21.567321146099772,0,Warning
discharge,[2008.      5.     25.      5.     57.     17.89],24,B0005,575,5696,05696.csv,1.30779599469443,,,5696,78.1097944586364,21.8902055413636,0,Warning
discharge,[2008.       5.      25.      10.      51.      37.015],24,B0005,579,5700,05700.csv,1.30303291864059,,,5700,77.82531362747801,22.17468637252199,0,Warning
discharge,[2008.      5.     25.     15.     37.      8.89],24,B0005,583,5704,05704.csv,1.30335735590382,,,5704,77.84469105946926,22.155308940530745,0,Warning
discharge,[2008.       5.      25.      20.      23.       4.453],24,B0005,587,5708,05708.csv,1.30341004386556,,,5708,77.84783791561398,22.15216208438602,0,Warning
discharge,[2.008e+03 5.000e+00 2.600e+01 1.000e+00 1.300e+01 2.796e+00],24,B0005,591,5712,05712.csv,1.29788708064957,,,5712,77.51797184831165,22.482028151688354,0,Warning
discharge,[2.008e+03 5.000e+00 2.600e+01 6.000e+00 1.000e+00 8.171e+00],24,B0005,595,5716,05716.csv,1.29807350569189,,,5716,77.52910632325776,22.470893676742236,0,Warning
discharge,[2008.       5.      26.      10.      44.      38.468],24,B0005,599,5720,05720.csv,1.29346361384424,,,5720,77.25377461543998,22.74622538456002,0,Warning
discharge,[2008.       5.      26.      15.      30.      43.968],24,B0005,603,5724,05724.csv,1.28800339261911,,,5724,76.92765589407684,23.072344105923165,0,Warning
discharge,[2008.       5.      26.      20.      21.       4.921],24,B0005,607,5728,05728.csv,1.28745252213794,,,5728,76.89475444749642,23.105245552503575,0,Warning
discharge,[2008.       5.      27.      15.      52.      41.359],24,B0005,611,5732,05732.csv,1.30901536423073,,,5732,78.18262286936401,21.81737713063599,0,Warning
discharge,[2008.       5.      27.      20.      45.      42.125],24,B0005,613,5734,05734.csv,1.32507932864293,,,5734,79.14206376344701,20.857936236552987,0,Warning
discharge,[2.0080e+03 4.0000e+00 2.0000e+00 1.5000e+01 2.5000e+01 4.1593e+01],24,B0007,1,5738,05738.csv,1.89105229539079,,,5738,112.94552568041773,-12.945525680417731,0,Healthy
discharge,[2.0080e+03 4.0000e+00 2.0000e+00 1.9000e+01 4.3000e+01 4.8406e+01],24,B0007,3,5740,05740.csv,1.88063702768685,,,5740,112.32346044785328,-12.323460447853279,0,Healthy
discharge,[2.008e+03 4.000e+00 3.000e+00 0.000e+00 1.000e+00 6.687e+00],24,B0007,5,5742,05742.csv,1.88066267170113,,,5742,112.3249920695226,-12.324992069522594,0,Healthy
discharge,[2008.       4.       3.       4.      16.      37.375],24,B0007,7,5744,05744.csv,1.88077090098334,,,5744,112.33145620232474,-12.331456202324745,0,Healthy
discharge,[2008.       4.       3.       8.      33.      25.703],24,B0007,9,5746,05746.csv,1.8794508728285,,,5746,112.25261582640032,-12.252615826400316,0,Healthy
discharge,[2008.       4.       3.      12.      55.      10.687],24,B0007,11,5748,05748.csv,1.88070035171174,,,5748,112.327242556522,-12.327242556521995,0,Healthy
discharge,[2008.       4.       3.      17.      17.      16.015],24,B0007,13,5750,05750.csv,1.8799352523566,,,5750,112.28154601546143,-12.28154601546143,0,Healthy
discharge,[2008.       4.       3.      21.      28.      14.718],24,B0007,15,5752,05752.csv,1.88150881240387,,,5752,112.37552890909255,-12.375528909092552,0,Healthy
discharge,[2.0080e+03 4.0000e+00 4.0000e+00 1.0000e+00 3.8000e+01 1.5218e+01],24,B0007,17,5754,05754.csv,1.86969078703858,,,5754,111.6696821746365,-11.669682174636506,0,Healthy
discharge,[2008.       4.       4.       5.      48.       8.609],24,B0007,19,5756,05756.csv,1.87005238013919,,,5756,111.6912787867082,-11.691278786708196,0,Healthy
discharge,[2008.       4.       4.       9.      57.      19.765],24,B0007,21,5758,05758.csv,1.87004423941885,,,5758,111.69079257173652,-11.690792571736523,0,Healthy
discharge,[2008.       4.       4.      17.      56.      27.609],24,B0007,24,5761,05761.csv,1.85965189877663,,,5761,111.0700966873623,-11.070096687362295,0,Healthy
discharge,[2.0080e+03 4.0000e+00 4.0000e+00 2.2000e+01 1.0000e+00 5.4671e+01],24,B0007,26,5763,05763.csv,1.85907465608622,,,5763,111.03562012673387,-11.035620126733875,0,Healthy
discharge,[2.0080e+03 4.0000e+00 5.0000e+00 2.0000e+00 2.0000e+01 2.6703e+01],24,B0007,28,5765,05765.csv,1.85900845777092,,,5765,111.03166634738102,-11.03166634738102,0,Healthy
discharge,[2.008e+03 4.000e+00 5.000e+00 6.000e+00 2.500e+01 1.890e+00],24,B0007,30,5767,05767.csv,1.8593622586957,,,5767,111.05279756174926,-11.052797561749259,0,Healthy
discharge,[2008.       4.       5.      10.      30.      32.312],24,B0007,32,5769,05769.csv,1.8587355450601,,,5769,111.0153662854189,-11.015366285418907,0,Healthy
discharge,[2008.       4.       5.      14.      34.      41.468],24,B0007,34,5771,05771.csv,1.84781729132214,,,5771,110.36325956634417,-10.36325956634417,0,Healthy
discharge,[2008.       4.       5.      18.      39.      25.218],24,B0007,36,5773,05773.csv,1.8485252916137,,,5773,110.40554579254056,-10.405545792540565,0,Healthy
